2,1,0.26,Manchester,Connecticut,6042,1108,199900
3,2,0.27,East Hartford,Connecticut,6108,1556,249900
3,2,0.12,Enfield,Connecticut,6082,1479,290000
3,3,0.36,Wethersfield,Connecticut,6109,1371,339900
3,2,0.13,West Hartford,Connecticut,6110,1250,249900
3,1,0.37,Enfield,Connecticut,6082,960,199900
4,2,0.16,Berlin,Connecticut,6037,1923,349000
4,2,0.17,West Hartford,Connecticut,6119,2392,380000
3,3,0.91,Simsbury,Connecticut,6070,1875,395000
5,4,0.49,Windsor,Connecticut,6095,2942,439900
3,1,0.43,Colchester,Connecticut,6415,960,229900
3,3,0.66,Windsor,Connecticut,6095,2286,399000
4,3,0.52,Meriden,Connecticut,6450,1962,419000
3,1,0.25,Newington,Connecticut,6111,1208,245000
2,1,0.24,Manchester,Connecticut,6042,800,214900
4,5,1.5,Bloomfield,Connecticut,6002,3004,650000
9,3,0.15,Hartford,Connecticut,6106,3714,364900
4,3,0.24,West Hartford,Connecticut,6110,2224,389900
3,2,0.22,Enfield,Connecticut,6082,1428,249900
6,4,0.36,West Hartford,Connecticut,6119,3146,699000
3,2,0.14,Manchester,Connecticut,6042,1248,240000
4,3,0.23,Windsor,Connecticut,6095,1431,240000
3,2,0.17,Berlin,Connecticut,6037,1082,318000
6,2,0.13,Hartford,Connecticut,6112,2450,209900
3,2,0.25,Newington,Connecticut,6111,1352,339900
3,2,0.56,Enfield,Connecticut,6082,1480,339999
3,1,0.26,Vernon,Connecticut,6066,1434,149900
3,3,2.26,Ellington,Connecticut,6029,2284,569900
4,5,1.25,Manchester,Connecticut,6042,3725,689900
3,3,0.29,Portland,Connecticut,6480,1776,319900
4,1,0.28,East Hartford,Connecticut,6108,1856,190000
4,2,0.79,Vernon,Connecticut,6066,2666,279900
4,2,0.45,New Britain,Connecticut,6051,1792,249000
6,2,0.16,Hartford,Connecticut,6112,3155,185000
6,5,0.49,Hartford,Connecticut,6105,4329,850000
4,1,0.3,East Hartford,Connecticut,6108,1900,237900
4,6,4.3,Glastonbury,Connecticut,6033,4042,1500000
5,3,0.36,Wethersfield,Connecticut,6109,2345,369900
6,3,0.3,Vernon,Connecticut,6066,2128,249900
1,1,0.14,New Britain,Connecticut,6051,640,112900
3,2,0.27,New Britain,Connecticut,6053,1290,189900
3,3,2.72,Middlefield,Connecticut,6455,2908,850000
3,3,0.17,Manchester,Connecticut,6040,1968,249900
3,1,0.57,Somers,Connecticut,6071,1473,269900
4,2,0.19,New Britain,Connecticut,6052,1620,174900
6,3,0.2,New Britain,Connecticut,6053,3702,275000
3,1,0.26,Manchester,Connecticut,6042,1336,249000
9,3,0.13,Hartford,Connecticut,6106,4359,335000
6,3,0.17,East Hartford,Connecticut,6108,3645,289000
3,2,0.36,Enfield,Connecticut,6082,1064,229900
2,2,0.7,Glastonbury,Connecticut,6073,908,250000
4,3,1.42,Marlborough,Connecticut,6447,2400,399000
2,1,0.18,East Hartford,Connecticut,6108,1384,167500
3,1,0.22,Wethersfield,Connecticut,6109,1260,224000
3,3,0.51,Manchester,Connecticut,6040,2152,389900
3,2,0.26,Manchester,Connecticut,6040,1211,204900
3,2,0.14,West Hartford,Connecticut,6107,1944,399000
3,3,0.48,Manchester,Connecticut,6040,2260,485000
5,8,1.93,Glastonbury,Connecticut,6073,5353,925000
5,2,0.83,Windsor,Connecticut,6095,2243,269900
3,2,0.93,Ellington,Connecticut,6029,1028,259900
3,2,0.19,Manchester,Connecticut,6040,1197,229900
5,4,0.41,West Hartford,Connecticut,6107,3514,799900
3,1,0.21,East Hartford,Connecticut,6118,864,189900
4,2,0.22,Hartford,Connecticut,6114,1568,214900
4,6,4.95,Avon,Connecticut,6001,5468,1200000
3,3,0.5,Bloomfield,Connecticut,6002,1244,269500
3,3,0.34,Farmington,Connecticut,6032,2090,559900
3,1,0.29,Enfield,Connecticut,6082,1008,200000
4,3,0.33,West Hartford,Connecticut,6117,1661,395000
3,2,0.46,Meriden,Connecticut,6450,1200,269000
3,1,0.26,Newington,Connecticut,6111,1092,249900
4,4,1.82,Glastonbury,Connecticut,6033,3704,739900
5,2,0.16,East Hartford,Connecticut,6118,2040,269000
4,3,0.78,East Haddam,Connecticut,6469,2350,485700
6,3,0.17,East Hartford,Connecticut,6118,2204,279900
4,3,3.09,Ellington,Connecticut,6029,2684,459900
3,3,0.54,West Hartford,Connecticut,6107,2216,274900
4,3,0.5,Middletown,Connecticut,6457,2832,515000
4,3,2.16,East Hampton,Connecticut,6424,2655,424900
2,1,0.34,Coventry,Connecticut,6238,1056,199900
4,2,0.48,Vernon,Connecticut,6066,1042,165000
3,3,0.4,Farmington,Connecticut,6032,1605,325000
3,3,1.17,Manchester,Connecticut,6042,2400,379900
4,2,0.41,Simsbury,Connecticut,6081,1609,339900
3,3,0.92,Somers,Connecticut,6071,2215,385000
3,2,0.55,Wethersfield,Connecticut,6109,1773,339000
7,4,0.44,Hartford,Connecticut,6105,4101,599900
3,1,0.16,New Britain,Connecticut,6053,1096,199900
3,1,0.46,Stafford,Connecticut,6076,1092,220000
3,2,0.1,Manchester,Connecticut,6042,1256,224900
3,1,0.22,East Hartford,Connecticut,6108,1336,215000
3,2,0.29,West Hartford,Connecticut,6117,1248,320000
5,4,0.89,South Windsor,Connecticut,6074,2521,469900
3,2,0.18,Newington,Connecticut,6111,1134,235000
3,2,0.22,Wethersfield,Connecticut,6109,1236,279900
3,2,0.14,East Hampton,Connecticut,6424,1186,259900
4,3,0.46,Newington,Connecticut,6111,2059,394900
3,2,0.17,New Britain,Connecticut,6053,1470,244000
3,2,0.35,Glastonbury,Connecticut,6033,1709,339900
4,2,0.13,Hartford,Connecticut,6106,1644,249900
3,2,0.3,Newington,Connecticut,6111,1856,379900
4,2,0.13,Middletown,Connecticut,6457,1054,249000
3,2,0.18,Meriden,Connecticut,6450,1312,259900
18,6,0.22,Hartford,Connecticut,6114,6912,650000
9,3,0.11,Hartford,Connecticut,6106,3861,309900
5,2,0.17,New Britain,Connecticut,6051,2328,259900
6,3,0.16,New Britain,Connecticut,6051,2019,195000
3,2,1.28,Columbia,Connecticut,6237,1882,314999
3,2,0.55,Newington,Connecticut,6111,1267,289900
7,3,0.15,Hartford,Connecticut,6106,3642,209100
4,3,1,Portland,Connecticut,6480,2040,359000
2,1,0.4,Wethersfield,Connecticut,6109,1144,199900
3,3,1.08,Vernon,Connecticut,6066,3277,529900
3,2,0.21,New Britain,Connecticut,6053,1374,210000
4,4,0.48,West Hartford,Connecticut,6107,2365,599900
3,2,3.5,Columbia,Connecticut,6237,1008,299900
3,2,0.13,New Britain,Connecticut,6051,1148,180000
3,2,0.5,Vernon,Connecticut,6066,1536,149900
5,3,0.51,East Windsor,Connecticut,6088,1568,234500
5,2,0.17,Hartford,Connecticut,6112,1806,139000
3,3,2.17,Middletown,Connecticut,6457,2791,630000
3,3,0.33,Middletown,Connecticut,6457,1740,349900
6,3,0.47,Vernon,Connecticut,6066,2588,259900
3,1,0.28,West Hartford,Connecticut,6107,1855,299900
3,4,0.16,Middletown,Connecticut,6457,2895,415000
3,3,0.34,Cromwell,Connecticut,6416,1999,445000
3,2,0.26,Portland,Connecticut,6480,1572,249900
5,3,0.2,East Hartford,Connecticut,6108,1882,265000
3,3,0.35,Middletown,Connecticut,6457,1518,349900
4,2,0.34,Middletown,Connecticut,6457,1932,334900
3,3,0.25,West Hartford,Connecticut,6107,1875,409000
4,3,4.52,Suffield,Connecticut,6078,3589,979900
3,2,0.31,Wethersfield,Connecticut,6109,1608,319900
2,3,0.57,Bloomfield,Connecticut,6002,2128,475000
3,1,0.26,Wethersfield,Connecticut,6109,912,249900
4,4,0.61,Simsbury,Connecticut,6070,2391,400000
3,1,0.48,Enfield,Connecticut,6082,1296,239900
4,2,0.28,New Britain,Connecticut,6053,1701,299900
2,1,0.16,East Hartford,Connecticut,6118,950,205000
6,6,0.22,East Hartford,Connecticut,6118,2720,299900
6,3,0.17,New Britain,Connecticut,6051,2860,294900
6,3,0.25,New Britain,Connecticut,6052,4577,329900
3,2,0.41,Enfield,Connecticut,6082,1200,324900
4,2,0.26,Newington,Connecticut,6111,1645,299999
2,1,0.23,Bloomfield,Connecticut,6002,984,199900
3,2,0.35,Colchester,Connecticut,6415,1044,283995
5,3,0.24,Middletown,Connecticut,6457,1958,285000
3,1,0.52,Durham,Connecticut,6422,1592,199900
2,1,0.22,East Hartford,Connecticut,6118,1092,139999
6,2,0.24,Hartford,Connecticut,6120,2552,250000
4,2,0.26,New Britain,Connecticut,6053,1694,120000
4,3,8.08,Berlin,Connecticut,6037,2799,510000
3,2,0.28,East Granby,Connecticut,6026,1520,249900
3,2,0.08,Hartford,Connecticut,6120,1836,255000
2,2,0.17,Hartford,Connecticut,6112,1159,199900
3,2,0.2,New Britain,Connecticut,6052,2240,299900
3,2,0.29,New Britain,Connecticut,6052,1188,245000
3,2,0.48,East Granby,Connecticut,6026,1470,279900
3,1,0.4,Windsor Locks,Connecticut,6096,1084,219999
3,2,0.4,West Hartford,Connecticut,6117,1772,310000
4,2,0.4,Rocky Hill,Connecticut,6067,1584,354900
3,2,0.31,Vernon,Connecticut,6066,1068,209900
3,2,0.2,Newington,Connecticut,6111,1175,239900
4,3,0.84,Newington,Connecticut,6111,2300,479900
4,5,1.4,Ellington,Connecticut,6029,2808,549900
3,3,0.41,Meriden,Connecticut,6450,1550,385000
3,2,0.57,Berlin,Connecticut,6037,2049,399900
3,3,0.59,South Windsor,Connecticut,6074,1376,324900
6,3,0.17,Hartford,Connecticut,6114,3702,369900
3,2,0.17,New Britain,Connecticut,6053,1014,225000
9,3,0.17,Hartford,Connecticut,6114,4173,284900
3,2,0.4,West Hartford,Connecticut,6117,1816,419900
3,2,0.66,Glastonbury,Connecticut,6033,1494,349900
3,2,0.2,West Hartford,Connecticut,6117,1784,389900
3,3,0.74,Meriden,Connecticut,6450,2872,339000
4,2,0.26,Windsor Locks,Connecticut,6096,2320,209900
2,1,1.84,Madison,Connecticut,6443,1248,335000
3,2,1.36,Windsor,Connecticut,6095,1152,199900
3,2,0.1,Manchester,Connecticut,6040,1178,199900
4,2,0.22,Vernon,Connecticut,6066,1845,199900
3,3,0.47,West Hartford,Connecticut,6117,2349,495000
3,3,0.48,Windsor Locks,Connecticut,6096,1708,335000
3,2,0.74,Windsor,Connecticut,6095,1534,299900
4,1,0.16,Manchester,Connecticut,6040,1153,134900
3,2,1.04,Hebron,Connecticut,6248,1360,295000
3,2,0.48,Cromwell,Connecticut,6416,1008,249900
3,3,0.36,South Windsor,Connecticut,6074,1344,299900
6,4,0.17,Manchester,Connecticut,6042,2680,214900
8,3,0.14,Hartford,Connecticut,6120,3139,269900
3,3,0.5,Enfield,Connecticut,6082,1904,319900
5,5,1.37,South Windsor,Connecticut,6074,3000,569000
4,2,0.15,Wethersfield,Connecticut,6109,1294,289000
4,3,0.94,Durham,Connecticut,6422,2848,469900
3,3,0.46,Meriden,Connecticut,6450,1426,275000
4,3,0.73,Glastonbury,Connecticut,6033,2649,624900
4,3,0.77,Simsbury,Connecticut,6070,2468,400000
3,2,0.8,Middletown,Connecticut,6457,1236,339900
4,1,0.29,Enfield,Connecticut,6082,1512,280000
5,4,2,Somers,Connecticut,6071,3336,439900
3,2,0.28,Windsor,Connecticut,6095,1112,274999
5,2,0.17,New Britain,Connecticut,6051,1988,259900
3,2,0.3,Newington,Connecticut,6111,1548,289900
3,2,0.84,Glastonbury,Connecticut,6033,1200,425000
5,2,0.25,Manchester,Connecticut,6042,2190,279900
8,2,0.17,Hartford,Connecticut,6112,3732,210000
8,1,0.19,Hartford,Connecticut,6106,3779,309900
4,2,0.19,Manchester,Connecticut,6040,1080,115000
3,3,0.39,Portland,Connecticut,6480,2792,269000
3,2,0.27,Hartford,Connecticut,6112,1188,150000
2,2,0.16,New Britain,Connecticut,6051,1152,192000
4,3,0.69,Vernon,Connecticut,6066,2217,354900
3,2,0.6,West Hartford,Connecticut,6107,1788,325000
6,4,0.21,Hartford,Connecticut,6105,3337,399900
3,2,0.52,Manchester,Connecticut,6040,1416,264900
3,3,0.92,East Hampton,Connecticut,6424,1965,339000
4,5,2.01,Avon,Connecticut,6001,2888,519900
3,1,0.43,Enfield,Connecticut,6082,1055,219000
3,2,0.34,West Hartford,Connecticut,6107,1708,315000
3,3,0.42,Manchester,Connecticut,6042,1370,294900
3,3,0.23,West Hartford,Connecticut,6107,1882,375000
3,3,0.18,Wethersfield,Connecticut,6109,1778,379900
3,2,0.48,New Britain,Connecticut,6052,1332,369900
5,3,0.66,Glastonbury,Connecticut,6033,2219,539900
5,3,0.15,New Britain,Connecticut,6051,2777,300000
6,3,0.22,Hartford,Connecticut,6106,3075,249900
6,3,0.15,New Britain,Connecticut,6051,2777,300000
6,4,1.45,Ellington,Connecticut,6029,2432,329900
3,2,27,Somers,Connecticut,6071,1248,1700000
3,2,0.18,Hartford,Connecticut,6106,1694,200000
4,2,0.92,Granby,Connecticut,6060,1982,350000
3,2,1.62,Bloomfield,Connecticut,6002,1426,200000
3,3,1.92,Ellington,Connecticut,6029,2358,424900
4,2,0.41,Somers,Connecticut,6071,1238,264900
3,2,0.25,Middletown,Connecticut,6457,1267,210000
2,1,2.48,Marlborough,Connecticut,6447,1338,289900
3,2,1.06,Somers,Connecticut,6071,1778,330000
5,4,1,Cromwell,Connecticut,6416,3150,695000
3,3,0.43,Berlin,Connecticut,6037,2043,350000
3,1,0.25,Wethersfield,Connecticut,6109,1272,235000
3,1,0.18,East Hartford,Connecticut,6108,910,165000
5,5,0.9,Glastonbury,Connecticut,6033,3776,520000
3,2,0.84,Bolton,Connecticut,6043,1330,275000
4,2,0.28,West Hartford,Connecticut,6119,2299,475000
4,2,0.25,Enfield,Connecticut,6082,1464,260000
6,4,1.45,Ellington,Connecticut,6029,2432,319900
5,3,0.57,Vernon,Connecticut,6066,1428,260000
6,2,0.18,Hartford,Connecticut,6106,3264,315000
3,2,0.22,West Hartford,Connecticut,6110,1510,259900
5,3,0.21,West Hartford,Connecticut,6119,2579,450000
3,2,0.48,South Windsor,Connecticut,6074,1291,324000
3,2,0.3,Enfield,Connecticut,6082,1278,259900
6,3,0.18,Hartford,Connecticut,6105,2508,349900
3,3,0.31,Hartford,Connecticut,6106,2131,239900
4,3,0.27,New Britain,Connecticut,6053,1875,239900
3,2,0.13,Hartford,Connecticut,6114,1546,116600
5,3,0.12,Vernon,Connecticut,6066,1834,239900
2,1,0.04,East Hartford,Connecticut,6118,672,34900
6,2,0.12,Enfield,Connecticut,6082,2478,165000
4,2,0.16,New Britain,Connecticut,6053,1248,249900
3,1,1.43,Berlin,Connecticut,6037,1008,199900
3,3,0.37,Glastonbury,Connecticut,6033,1346,319900
3,3,0.4,East Hampton,Connecticut,6424,1680,335000
3,3,0.72,Granby,Connecticut,6035,1902,349900
3,2,0.57,Manchester,Connecticut,6040,1758,299900
3,2,0.48,Glastonbury,Connecticut,6033,1312,318900
3,2,0.17,Windsor Locks,Connecticut,6096,1665,249900
3,2,0.66,Manchester,Connecticut,6042,1444,274900
3,2,0.34,East Granby,Connecticut,6026,1512,295000
4,3,0.17,West Hartford,Connecticut,6110,2041,395000
4,5,2.03,Granby,Connecticut,6035,3992,729900
3,1,0.44,Portland,Connecticut,6480,1120,239900
3,3,0.5,Middletown,Connecticut,6457,1555,299900
5,4,0.74,South Windsor,Connecticut,6074,2600,515000
3,2,0.3,Wethersfield,Connecticut,6109,1297,239900
11,5,0.27,West Hartford,Connecticut,6119,5517,575000
5,3,0.1,Manchester,Connecticut,6042,1400,239000
3,2,0.55,West Hartford,Connecticut,6117,1715,459900
6,2,0.28,New Britain,Connecticut,6053,2318,325000
1,2,0.56,Meriden,Connecticut,6451,758,250000
4,4,0.92,Glastonbury,Connecticut,6033,4263,769900
3,2,0.26,West Hartford,Connecticut,6107,1356,334900
3,2,0.19,Newington,Connecticut,6111,1056,325000
4,2,0.13,Hartford,Connecticut,6114,2868,279900
4,2,0.31,East Hartford,Connecticut,6118,1943,279900
3,1,2.81,Marlborough,Connecticut,6447,1432,139000
3,1,0.08,Hartford,Connecticut,6106,1216,160000
3,2,0.95,Vernon,Connecticut,6066,1232,249900
2,1,0.46,Farmington,Connecticut,6032,1048,199900
4,2,0.17,West Hartford,Connecticut,6110,1468,255000
3,2,0.37,Middletown,Connecticut,6457,1536,235000
4,3,4.74,Colchester,Connecticut,6415,2595,449900
5,3,0.69,Ellington,Connecticut,6029,2742,425000
4,4,3.71,Granby,Connecticut,6090,3953,650000
3,1,0.17,Manchester,Connecticut,6040,1350,169000
5,5,2.66,Bloomfield,Connecticut,6002,4097,500000
3,2,0.35,Suffield,Connecticut,6078,1864,359800
4,2,0.43,West Hartford,Connecticut,6107,2113,429900
4,4,2.31,Ellington,Connecticut,6029,2892,529900
3,2,0.74,Glastonbury,Connecticut,6033,2016,399900
4,2,0.3,Enfield,Connecticut,6082,1819,284900
4,2,0.46,Farmington,Connecticut,6032,1558,379000
2,2,0.18,Wethersfield,Connecticut,6109,1572,290000
2,2,0.18,Hartford,Connecticut,6106,1022,189900
8,3,0.11,Hartford,Connecticut,6114,2630,249000
3,1,0.21,Manchester,Connecticut,6040,1314,264900
3,3,0.61,Wethersfield,Connecticut,6109,1316,379900
3,2,0.22,Wethersfield,Connecticut,6109,1342,289000
3,2,0.47,Berlin,Connecticut,6037,1711,369900
3,2,0.25,West Hartford,Connecticut,6107,1600,369000
3,2,0.28,West Hartford,Connecticut,6107,1268,399900
3,1,0.24,West Hartford,Connecticut,6110,1134,249900
3,1,0.29,East Hartford,Connecticut,6118,1058,199000
9,3,0.14,Hartford,Connecticut,6106,3450,329900
4,3,1.94,Granby,Connecticut,6060,3000,625000
6,2,0.13,Manchester,Connecticut,6040,2112,289900
3,1,0.41,Simsbury,Connecticut,6070,1077,180000
4,2,0.86,Bloomfield,Connecticut,6002,2821,369900
3,2,0.36,Windsor,Connecticut,6095,1288,199900
3,1,0.25,Enfield,Connecticut,6082,988,179950
3,1,0.2,East Hartford,Connecticut,6118,1100,125000
3,1,0.17,Hartford,Connecticut,6106,1400,235000
3,1,0.28,Manchester,Connecticut,6042,1234,164900
3,3,0.28,Manchester,Connecticut,6042,2388,415000
3,2,0.13,Hartford,Connecticut,6112,1168,189900
6,8,4.2,West Hartford,Connecticut,6107,7606,1750000
4,4,2.94,Granby,Connecticut,6035,3138,625000
4,4,0.89,Manchester,Connecticut,6042,2272,499900
3,2,0.13,Newington,Connecticut,6111,1320,274900
4,3,0.26,Newington,Connecticut,6111,2603,400000
3,4,0.75,Middletown,Connecticut,6457,2305,469000
4,4,0.9,West Hartford,Connecticut,6117,3323,839000
3,3,2.59,Coventry,Connecticut,6238,1800,384900
5,2,0.17,East Hartford,Connecticut,6118,1600,175000
5,4,0.24,West Hartford,Connecticut,6119,2536,549000
3,2,0.12,Enfield,Connecticut,6082,1056,209000
3,2,0.85,East Hampton,Connecticut,6424,1800,415000
3,2,0.24,Wethersfield,Connecticut,6109,1373,299999
4,3,0.92,Glastonbury,Connecticut,6033,2794,529900
2,2,1.58,South Windsor,Connecticut,6074,1040,339900
4,2,0.54,South Windsor,Connecticut,6074,1572,285900
3,1,0.61,South Windsor,Connecticut,6074,912,244900
4,2,0.14,West Hartford,Connecticut,6119,1592,325000
7,3,0.15,New Britain,Connecticut,6051,3453,284900
3,2,0.22,East Hartford,Connecticut,6118,1272,249900
3,1,0.38,South Windsor,Connecticut,6074,1406,289900
2,1,0.2,East Hartford,Connecticut,6118,792,185000
8,5,0.14,Hartford,Connecticut,6105,8784,1150000
3,2,0.24,Wethersfield,Connecticut,6109,2488,425000
4,1,0.21,New Britain,Connecticut,6053,1474,239900
4,3,1.4,East Granby,Connecticut,6026,4250,475000
3,2,0.34,Cromwell,Connecticut,6416,1280,314900
4,2,0.59,Glastonbury,Connecticut,6073,1972,399999
4,3,0.88,West Hartford,Connecticut,6107,2660,449900
4,2,0.18,New Britain,Connecticut,6052,1994,209900
3,3,0.64,Suffield,Connecticut,6078,1481,345000
9,3,0.2,Hartford,Connecticut,6106,4611,347900
3,3,0.69,East Windsor,Connecticut,6016,2136,354900
3,2,0.69,Vernon,Connecticut,6066,1528,249900
3,1,0.29,Meriden,Connecticut,6450,1092,235500
3,2,0.18,West Hartford,Connecticut,6119,1654,279000
4,3,0.45,Bloomfield,Connecticut,6002,1877,339000
5,6,0.51,West Hartford,Connecticut,6117,3848,599900
3,3,0.35,Berlin,Connecticut,6037,1722,449000
4,5,2.7,Farmington,Connecticut,6032,4313,899900
10,4,1.09,East Windsor,Connecticut,6088,4816,440000
3,2,0.15,Hartford,Connecticut,6106,1008,198000
3,2,0.39,Middletown,Connecticut,6457,1469,259900
4,3,0.21,West Hartford,Connecticut,6110,1634,379900
3,1,0.21,East Hartford,Connecticut,6118,1338,249900
3,3,0.16,Manchester,Connecticut,6042,1620,339999
3,3,0.25,Cromwell,Connecticut,6416,2574,765044
7,2,111,Portland,Connecticut,6480,2338,1200000
6,3,0.17,East Hartford,Connecticut,6108,3619,289000
2,1,0.64,Marlborough,Connecticut,6447,768,100000
4,2,0.35,Windsor Locks,Connecticut,6096,1280,115000
6,4,0.48,Hartford,Connecticut,6112,3540,375000
3,3,0.8,West Hartford,Connecticut,6117,2417,325000
3,1,1.6,South Windsor,Connecticut,6074,1152,225000
2,1,0.18,New Britain,Connecticut,6053,872,164900
3,2,0.28,Manchester,Connecticut,6042,1528,239900
2,1,1.53,Haddam,Connecticut,6441,1196,284900
4,3,0.92,Bloomfield,Connecticut,6002,2620,324900
4,4,0.56,Windsor,Connecticut,6095,2650,449900
2,1,0.33,Manchester,Connecticut,6042,780,179900
6,9,4.64,Avon,Connecticut,6001,9700,2849900
4,3,0.37,Wethersfield,Connecticut,6109,2653,424900
3,2,0.17,Windsor,Connecticut,6095,1615,239999
4,3,0.45,Vernon,Connecticut,6066,1527,339900
4,2,0.08,Middletown,Connecticut,6457,1328,220000
3,2,0.14,Newington,Connecticut,6111,1016,275000
3,3,0.46,West Hartford,Connecticut,6107,1498,374900
3,2,0.39,Rocky Hill,Connecticut,6067,1834,344900
3,1,0.25,Manchester,Connecticut,6040,1152,224900
3,2,0.16,Middletown,Connecticut,6457,1672,319999
3,3,0.22,West Hartford,Connecticut,6107,2475,585000
4,1,1.47,Manchester,Connecticut,6040,1794,339900
3,2,0.46,Enfield,Connecticut,6082,1469,329000
3,1,0.26,Newington,Connecticut,6111,1290,269000
12,6,0.23,Hartford,Connecticut,6114,5200,585000
2,2,0.1,Meriden,Connecticut,6450,1433,130000
3,2,2.66,Somers,Connecticut,6071,1896,229900
3,1,0.33,Manchester,Connecticut,6042,968,219900
2,2,0.17,Middletown,Connecticut,6457,1028,120000
4,1,0.56,Meriden,Connecticut,6450,2114,210000
4,3,1.02,Ellington,Connecticut,6029,2451,339900
4,4,0.66,Windsor,Connecticut,6095,2652,279900
4,3,0.56,Bloomfield,Connecticut,6002,3267,495000
3,4,3.38,Colchester,Connecticut,6415,2000,375000
2,1,0.74,Berlin,Connecticut,6037,1148,299900
2,1,0.29,Meriden,Connecticut,6450,1308,215000
4,4,0.31,Manchester,Connecticut,6042,1928,265600
3,2,0.38,South Windsor,Connecticut,6074,1284,389900
3,2,0.3,West Hartford,Connecticut,6107,1638,314900
3,2,0.26,Wethersfield,Connecticut,6109,1405,310000
3,3,0.33,West Hartford,Connecticut,6117,1997,488888
3,3,0.11,Middlefield,Connecticut,6455,2076,575000
3,2,0.18,Wethersfield,Connecticut,6109,1012,264265
3,1,0.29,Enfield,Connecticut,6082,1180,270000
3,2,0.2,West Hartford,Connecticut,6110,1266,324900
3,2,0.16,West Hartford,Connecticut,6119,1200,319000
4,2,0.22,East Hartford,Connecticut,6118,1400,150000
3,3,16.08,Andover,Connecticut,6232,3307,400000
4,2,0.21,Manchester,Connecticut,6040,1768,224900
5,1,0.15,Manchester,Connecticut,6040,1948,199900
3,1,0.13,Hartford,Connecticut,6106,1518,249900
3,3,1.16,Marlborough,Connecticut,6447,1943,447000
3,2,0.17,Manchester,Connecticut,6040,1521,209900
3,3,0.98,Ellington,Connecticut,6029,1800,344900
3,3,0.7,Ellington,Connecticut,6029,2679,499900
3,3,0.92,Glastonbury,Connecticut,6033,1430,439000
3,3,1.03,Suffield,Connecticut,6078,1310,375000
9,3,0.14,Hartford,Connecticut,6112,3240,350000
7,3,0.52,Manchester,Connecticut,6040,3025,365000
3,3,0.39,Glastonbury,Connecticut,6033,2189,529900
4,3,0.26,West Hartford,Connecticut,6119,2155,410000
3,1,0.2,Vernon,Connecticut,6066,1392,218888
3,4,0.18,West Hartford,Connecticut,6119,1846,399900
6,2,0.17,Hartford,Connecticut,6114,2752,309000
3,3,0.25,Cromwell,Connecticut,6416,2236,604514
3,2,0.69,Glastonbury,Connecticut,6033,2055,225000
3,3,0.7,Manchester,Connecticut,6040,1930,399900
4,3,0.46,Rocky Hill,Connecticut,6067,2576,339900
4,4,0.55,Windsor,Connecticut,6095,3035,519900
3,2,3.5,Middletown,Connecticut,6457,1746,275000
5,3,0.2,New Britain,Connecticut,6051,2318,180000
3,2,0.47,East Granby,Connecticut,6026,1368,250000
3,2,0.93,Cromwell,Connecticut,6416,1284,329900
2,1,0.5,Durham,Connecticut,6422,1352,249900
3,3,0.53,East Hampton,Connecticut,6424,1744,345000
4,2,0.25,Hartford,Connecticut,6106,2464,274900
4,2,0.28,Meriden,Connecticut,6450,1592,259900
3,3,1,Tolland,Connecticut,6084,1234,239999
4,4,0.19,West Hartford,Connecticut,6119,2032,459900
3,2,0.97,East Hartford,Connecticut,6118,1323,259900
5,2,0.08,Middletown,Connecticut,6457,1760,184900
3,2,0.13,Middletown,Connecticut,6457,1084,275000
4,3,0.5,Cromwell,Connecticut,6416,2076,424900
3,2,0.63,Enfield,Connecticut,6082,1308,269900
4,2,0.16,New Britain,Connecticut,6053,1080,192000
6,2,0.21,New Britain,Connecticut,6052,3120,330000
3,2,0.3,Newington,Connecticut,6111,1153,274900
3,2,0.2,East Hartford,Connecticut,6118,1196,120000
2,2,0.37,Vernon,Connecticut,6066,1122,249900
3,4,0.92,Ellington,Connecticut,6029,2129,379900
7,2,0.34,New Britain,Connecticut,6053,2288,99900
3,3,4.26,Tolland,Connecticut,6084,3160,499900
2,1,2.6,Glastonbury,Connecticut,6033,1514,275000
4,3,0.52,Manchester,Connecticut,6040,3263,369000
3,2,0.39,Manchester,Connecticut,6042,1770,289900
4,2,0.2,New Britain,Connecticut,6053,1229,219900
4,4,1.6,Middletown,Connecticut,6457,2128,325000
4,2,0.25,Hartford,Connecticut,6112,2223,199900
3,3,0.92,Glastonbury,Connecticut,6073,1499,249900
5,2,0.17,Hartford,Connecticut,6106,1756,124900
2,2,0.46,Windsor,Connecticut,6095,1099,179900
2,3,0.3,Meriden,Connecticut,6450,1472,289900
4,2,0.59,Suffield,Connecticut,6078,2091,399700
6,3,0.29,Manchester,Connecticut,6040,2808,279900
2,2,0.12,Wallingford,Connecticut,6492,1400,275000
3,3,0.69,Granby,Connecticut,6035,1164,365000
4,2,0.18,East Hartford,Connecticut,6108,1809,225000
2,1,0.28,Manchester,Connecticut,6040,1053,164900
3,3,1.39,Ellington,Connecticut,6029,1789,305900
5,7,2.61,Glastonbury,Connecticut,6033,6053,1590000
3,2,0.36,Meriden,Connecticut,6450,1666,335900
5,4,0.97,Windsor,Connecticut,6095,2116,398000
3,3,0.38,Berlin,Connecticut,6037,1520,359900
4,4,0.54,Vernon,Connecticut,6066,2804,399900
3,2,0.46,Enfield,Connecticut,6082,1236,289900
3,2,0.38,New Britain,Connecticut,6053,1238,279900
3,2,0.34,Wethersfield,Connecticut,6109,1544,374900
4,3,0.44,Rocky Hill,Connecticut,6067,2388,419900
